timestamp,tvlUSD,tvlETH,BTC,ETH,DAI
1545350400,222241468,"1908799,004","504,3208354","1755129,985","318872,3782"
1545264000,192148770,"1909458,114","504,3208354","1739887,53","284266,5465"
1545177600,192121092,"1875449,941","504,3208354","1715959,017","278388,9703"
1545091200,178516453,"1870457,387","504,3208354","1710062,203","267482,7623"
1545004800,160440195,"1878910,821","504,3208354","1708250,008","283936,7302"
1544918400,157753514,"1872000,878","500,6601338","1705888,07","232611,1777"
1544832000,156882053,"1869869,523","496,7983207","1701490,405","270277,6786"
1544745600,161644835,"1871105,857","495,4316117","1700628,208","256389,0604"
1544659200,169952720,"1877515,687","493,5149886","1702096,964","247099,618"
1544572800,164811274,"1871791,868","491,3815655","1689290,758","238584,1151"
1544486400,168193795,"1854396,858","487,928276","1682777,601","227410,0602"
1544400000,175128775,"1854784,738","480,2713951","1677762,647","216695,6656"
1544313600,168334655,"1840930,173","477,5451384","1654401,232","200435,783"
1544227200,170134865,"1817486,006","475,6774194","1642255,422","193554,2742"
1544140800,156079265,"1725967,765","470,2938212","1557559,103","268820,1748"
1544054400,178626272,"1758651,885","465,5780662","1594192,623","266905,7106"
1543968000,192888747,"1756408,186","464,6855602","1586055,732","263791,4754"
1543881600,189299065,"1749044,304","463,7004857","1576655,32","267089,1284"
1543795200,202144024,"1743071,691","461,1091914","1568363,404","276227,768"
1543708800,205730972,"1736126,346","458,5396114","1553308,612","254130,0761"
1543622400,195790610,"1734655,887","456,7544054","1552692,904","281322,6534"
1543536000,203034643,"1728248,578","455,1357764","1556121,36","349240,898"
1543449600,210770561,"1715255,216","455,199814","1547986,396","371272,8504"
1543363200,188920610,"1714187,551","455,1910104","1543435,583","374965,3212"
1543276800,179866059,"1651814,299","455,6416793","1492172,232","344000,8082"
1543190400,188422083,"1614861,87","454,9548148","1475598,73","348649,0787"
1543104000,175838779,"1559684,043","454,9995056","1444481,45","347142,3626"
1543017600,189358508,"1534882,938","453,046874","1432758,494","311650,9098"
1542931200,192833299,"1544767,275","450,0179025","1441288,946","315265,602"
1542844800,204068172,"1495004,923","451,4574011","1411679,861","374539,0924"
1542758400,190670661,"1458395,755","453,4270074","1378116,173","366383,6859"
1542672000,203126621,"1370440,028","453,3102762","1301290,993","328784,5761"
1542585600,229229332,"1291069,175","453,8597863","1221805,071","346978,392"
1542499200,226066123,"1297589,961","450,399032","1219368,348","343531,1178"
1542412800,224915371,"1286406,835","449,5316317","1209578,181","321972,541"
1542326400,225622288,"1242755,649","446,971898","1163167,882","328225,1096"
1542240000,216653808,"1185714,799","443,2257454","1105211,987","323137,2671"
1542153600,239712763,"1161230,262","439,7674613","1081235,06","328723,4006"
1542067200,243530778,"1155214,544","343,942913","1061929,586","332485,2952"
1541980800,243299661,"1149266,231","343,942913","1055406,077","283557,9429"
1541894400,243835276,"1150709,184","336,8215829","1056365,777","264134,3028"
1541808000,239174843,"1142245,776","332,0760334","1054977,555","183027,2269"
1541721600,240758186,"1139467,963","281,5327122","1052931,742","195148,2326"
1541635200,245441131,"1125670,203","145,171379","1040271,234","192497,1452"
1541548800,246894999,"1124550,212","134,3772614","1039976,221","218358,0591"
1541462400,230783740,"1100542,394","123,3369136","1013376,016","258165,4445"
1541376000,231760663,"1096780,384","113,2779096","1010725,49","259516,1157"
1541289600,219884871,"1102345,571","111,725497","1010322,397","271658,3261"
1541203200,220861071,"1098701,975","109,5470917","1010325,175","275573,251"
1541116800,218134225,"1097641,146","109,4910137","1009255,526","276933,92"
1541030400,216448296,"1094002,002","109,6240257","1007199,678","266990,3213"
1540944000,214468471,"1093000,056","109,6633759","1005526,347","264088,7098"
1540857600,213380452,"1090511,841","107,5249766","1002603,665","241227,5507"
1540771200,220169385,"1080692,019","107,1553145","996455,3485","246233,2951"
1540684800,218185637,"1075919,113","107,9432252","992815,3738","246830,1119"
1540598400,218351399,"1073665,727","107,8123838","991043,4446","222014,9223"
1540512000,215370960,"1070272,623","107,2964511","988387,2001","227706,498"
1540425600,216490655,"1066824,299","107,2919322","986804,0118","225460,359"
1540339200,215999615,"1060381,026","108,0032293","980031,5485","225392,2331"
1540252800,208692540,"1025012,475","108,1587596","946737,8386","224799,9925"
1540166400,208992533,"1020620,858","109,497248","943693,1071","279206,2735"
1540080000,209228144,"1020226,955","111,2687572","943403,004","288225,5459"
1539993600,206748084,"1019166,341","111,1583194","942494,3789","285670,9964"
1539907200,205913338,"1016906,208","111,10932","940085,5148","281129,5624"
1539820800,210333587,"1013167,567","111,1944118","936308,0887","279741,7216"
1539734400,211770576,"1007375,968","111,9431414","933987,211","278530,2973"
1539648000,212088301,"1006111,485","111,6887029","933151,9914","280375,8135"
1539561600,195442082,"1002318,488","112,0052201","920333,2363","278635,1144"
1539475200,198864337,"997063,6099","112,5096891","918595,3955","226218,8916"
1539388800,195461840,"997406,95","112,4893101","917755,8304","223480,5425"
1539302400,186611789,"983046,8788","112,1335505","907267,2301","224027,9573"
1539216000,215066580,"954748,2021","110,8292893","886399,2665","219153,1774"
1539129600,217455564,"955890,6501","110,5195799","885186,7965","216230,8349"
1539043200,218960843,"954784,9954","110,5333764","885663,4513","216763,0415"
1538956800,214795463,"951896,5788","111,0083522","880378,871","216882,791"
1538870400,212425682,"945711,3436","111,5254454","873707,659","215458,8535"
1538784000,215258973,"944532,5713","111,5434243","874148,5154","204019,2646"
1538697600,208877289,"941906,967","110,9501974","871179,2757","199908,9559"
1538611200,206396488,"938293,8037","110,0971285","867539,4102","202493,2502"
1538524800,210227655,"932604,272","110,0643323","864844,5016","192206,4403"
1538438400,214580839,"929323,6856","110,0643323","864142,801","189275,0604"
1538352000,216040494,"928806,939","110,0643323","863225,1056","204106,5549"
1538265600,215060917,"929711,7283","110,0643323","863540,8086","204960,4086"
1538179200,206094673,"930198,0186","110,0643323","863051,4668","205816,9898"
1538092800,211470309,"923088,3452","110,0643323","862670,5493","185176,6428"
1538006400,197355567,"921318,1784","110,0643323","862475,1957","185516,247"
1537920000,200575746,"915035,3376","109,8075944","852000,7217","186274,7592"
1537833600,203238993,"891711,9735","110,1005572","832429,1063","185459,3347"
1537747200,216910076,"886976,3893","110,3429254","829246,2144","183685,1383"
1537660800,213461887,"886543,2636","109,9562238","826950,1006","186662,9705"
1537574400,218694935,"882938,0879","109,3465865","824187,0974","187031,2569"
1537488000,199701062,"888508,0174","109,6227514","823710,0474","188592,9529"
1537401600,186510085,"889074,6735","109,7357886","823309,132","188047,1512"
1537315200,184954799,"887541,6239","108,2265643","823063,0863","184337,1859"
1537228800,174033502,"887744,8582","108,2961399","821544,5167","186569,966"
1537142400,189954707,"862959,781","107,9625361","802682,0835","182210,5104"
1537056000,191092152,"862251,3853","107,8090027","800077,4987","181538,0156"
1536969600,179784064,"860746,2249","107,4128332","795346,5083","184786,1576"
1536883200,180436801,"854057,8454","107,3350575","789733,5344","190262,136"
1536796800,156799495,"856687,401","106,3399886","786521,3189","187950,7436"
1536710400,153120229,"827006,3678","107,155085","759429,4803","191647,2481"
1536624000,153777841,"780083,4018","107,5129022","718443,9645","183964,3186"
1536537600,145792039,"743874,8865","110,3818377","682947,1305","177741,3647"
1536451200,138545111,"704096,717","111,0924224","643660,4263","177616,6532"
1536364800,139095514,"646534,8796","111,3653185","590345,0203","172274,6206"
1536278400,137659327,"599666,0002","111,9993693","544068,262","181705,3346"
1536192000,140767634,"616671,6345","112,5499686","561660,4767","182148,2621"
1536105600,172350784,"604251,9511","112,5493489","555465,7199","178129,3574"
1536019200,175215901,"606346,337","112,3501262","552948,6632","179527,3669"
1535932800,180999875,"613517,3039","112,0873057","552694,6687","165366,7583"
1535846400,181561342,"614712,0192","111,3708256","552016,5227","166304,9602"
1535760000,171377063,"608475,2814","108,0541302","548820,7952","168242,325"
1535673600,172760720,"607991,2722","108,0541302","548474,3963","165564,3804"
1535587200,175821755,"609075,2589","100,9312482","548053,135","166814,0681"
1535500800,179977135,"608956,6402","99,23536342","547436,8208","173860,2329"
1535414400,174458547,"605716,7801","97,36546109","546421,6308","178339,8553"
1535328000,165799021,"604444,1159","98,16993399","543898,606","177585,6367"
1535241600,167438517,"603251,6105","96,21834237","543236,3731","197309,222"
1535155200,168357612,"598349,5469","94,21097659","543008,1586","199093,5947"
1535068800,162000470,"587319,9797","93,04467081","538036,6161","200257,9146"
1534982400,157258194,"581662,2059","91,59350143","533324,735","199799,8151"
1534896000,164107148,"583741,1447","91,68814205","528309,026","196181,3953"
1534809600,157624090,"582154,2695","89,04068507","524375,0917","196009,3224"
1534723200,169444920,"565532,7415","84,55305717","522233,9177","197946,0227"
1534636800,166901716,"566056,3541","84,25824817","520827,382","200190,8538"
1534550400,181852154,"572636,4392","84,80284528","519557,0018","195354,6887"
1534464000,162157007,"565401,0007","84,06149203","519430,7114","191176,513"
1534377600,158364913,"563095,2674","83,42261641","519205,6073","192963,5924"
1534291200,155522792,"558811,3686","82,53607029","515576,6878","193463,4278"
1534204800,156896201,"552393,0606","82,45121799","510278,2403","191251,0685"
1534118400,166267346,"522508,2367","81,21153609","481437,0722","189150,1848"
1534032000,164880229,"518507,5914","82,20523425","476671,5077","192471,4027"
1533945600,163822820,"494097,0563","82,02531048","452442,9399","187109,4796"
1533859200,175480266,"482738,4831","81,5938844","444641,7344","195547,9402"
1533772800,169052859,"475441,8511","80,74212587","434718,9282","193718,5804"
1533686400,169799074,"449275,213","80,36001463","400255,0882","199283,6718"
1533600000,182019699,"449486,8478","80,38984653","400070,577","188223,5373"
1533513600,184078439,"450311,7545","79,21020156","398278,999","186046,6909"
1533427200,182816751,"449280,5559","77,37930656","397488,4857","184037,8931"
1533340800,186439572,"446433,5329","91,34470143","396222,323","186064,3383"
1533254400,183822817,"447442,5358","91,33028588","393519,866","196460,5025"
1533168000,187488159,"446538,5929","91,59063114","392189,7017","195098,7216"
1533081600,192232034,"445012,4638","93,0968705","390190,8212","203420,9965"
1532995200,196046601,"429399,424","94,04158932","387555,23","213805,4566"
1532908800,206034861,"441945,2188","93,79663738","385918,9501","208500,6184"
1532822400,206570838,"440872,56","94,14482046","386657,5996","217134,805"
1532736000,206634790,"439938,6617","94,37630547","386121,7536","221834,9572"
1532649600,203415278,"440264,2209","94,21895523","385347,476","223994,0754"
1532563200,205908268,"436866,4587","91,65518264","384794,0807","221649,357"
1532476800,209302726,"436647,7365","92,37869879","384170,9257","224004,1774"
1532390400,198639099,"441783,4642","93,43460687","384344,446","223402,8928"
1532304000,200162073,"437369,3281","92,16000741","384165,5039","225796,8647"
1532217600,201035235,"436047,2736","83,67837173","383664,7989","230202,9606"
1532131200,195704666,"436023,2288","75,92908716","383621,7758","236902,3407"
1532044800,202893479,"432931,7806","76,01132238","382097,8266","238377,8747"
1531958400,207517242,"433203,0186","75,20305781","379719,7391","239027,7982"
1531872000,213345335,"427494,3594","114,5849758","378086,5063","237304,2677"
1531785600,205774418,"429762,1562","113,9244355","377225,4409","234727,1533"
1531699200,191639918,"426226,409","111,7739762","376119,0907","239032,2097"
1531612800,184306210,"424923,249","106,1565342","375804,5885","238722,3766"
1531526400,180564600,"417529,02","101,4372036","374138,0692","231463,22"
1531440000,178199538,"413542,3592","93,50882004","373148,6383","234471,2874"
1531353600,183518500,"411855,0686","87,73911866","372266,8067","235385,4304"
1531267200,174692638,"403736,25","82,23884292","369482,7836","227936,688"
1531180800,187821325,"398365,4132","79,95928798","366788,1161","234759,1539"
1531094400,207255771,"426285,5489","77,39983012","365793,7116","231632,2491"
1531008000,206439565,"424930,149","73,588923","363117,2857","237902,2648"
1530921600,200200600,"426022,1735","72,72029966","361589,7109","232632,307"
1530835200,199678657,"427074,4455","69,41144599","361649,9768","223274,9001"
1530748800,201148116,"430548,8474","69,0805965","360593,7587","220215,384"
1530662400,201199595,"435695,0021","62,08956902","360334,1183","219311,7767"
1530576000,206330008,"432938,8728","55,84343105","358938,2757","217666,6995"
1530489600,192261833,"425395,6832","54,67737853","356828,5755","220131,3323"
1530403200,189629827,"418230,3588","45,8853136","350494,6756","220185,5448"
1530316800,181331022,"416603,9195","38,19473078","349243,1405","220185,5448"
1530230400,151404933,"359888,1222","32,96663965","312555,6001","222864,2649"
1530144000,152731150,"345741,1432","30,66148218","301982,1134","220695,1488"
1530057600,148676936,"345848,7892","29,80355931","298945,9999","219498,8449"
1529971200,156738044,"341618,6308","29,18977548","298101,7119","217996,6071"
1529884800,156839697,"344513,3377","27,97943483","298227,8472","219530,4327"
1529798400,142552371,"300629,2357","27,08908825","255658,0228","217899,3654"
1529712000,140079561,"303097,5441","26,76096644","255432,281","219288,8125"
1529625600,155782164,"296310,275","26,15496211","253912,5359","214794,2265"
1529539200,160513659,"299376,4156","26,23187848","252948,7298","213621,0691"
1529452800,159855247,"296880,3919","25,26692048","250978,0175","210255,6564"
1529366400,154271507,"298034,3237","23,9297636","249997,8114","206609,3238"
1529280000,148708599,"299308,8298","23,24988982","249744,897","211254,0219"
1529193600,149123768,"299915,0638","23,3442785","250004,0943","210459,6737"
1529107200,146701753,"300920,5001","24,06679644","249762,3657","217445,7959"
1529020800,154973225,"298122,8959","24,19246147","249115,5034","214984,3013"
1528934400,143859403,"302035,2782","23,8416477","248489,2271","219590,3463"
1528848000,145404054,"294024,7386","23,53785906","245083,6073","216493,475"
1528761600,154199817,"290313,1262","23,07165385","241483,9277","229441,7575"
1528675200,147222751,"280568,58","23,64428966","240448,9709","234852,3395"
1528588800,164785463,"277720,5073","23,52816586","239906,0588","233501,0114"
1528502400,168541466,"281113,2783","23,22108101","240045,3952","230865,585"
1528416000,170572303,"282198,8998","21,92932927","239775,4137","225292,712"
1528329600,170954358,"281963,3152","21,22241066","239358,2871","226095,9186"
1528243200,170668400,"280612,2986","20,72965959","238301,9698","224360,0901"
1528156800,165564313,"279995,7941","20,65263222","238012,4","231648,0078"
1528070400,172141386,"278082,4613","20,75032073","237556,5436","220689,0893"
1527984000,165106770,"279590,8252","21,425777","237748,8056","225326,7716"
1527897600,161289757,"278561,2632","21,15485577","236941,2275","234938,7877"
1527811200,160486751,"278029,1236","21,14322611","237139,4284","232769,3569"
1527724800,153590379,"275686,3494","22,30381581","235071,1538","249722,5927"
1527638400,155577525,"274532,4246","22,30381581","234866,8314","251240,0703"
1527552000,134721771,"263113,0422","20,69116546","224356,2618","250756,0942"
1527465600,143366445,"251679,0341","21,72816704","218359,4108","253466,9067"
1527379200,146378643,"249895,2523","21,1090999","215378,5577","253096,8434"
1527292800,145703377,"249163,5635","21,22525055","214614,0581","250789,3666"
1527206400,149066738,"247347,9873","22,44142556","213649,7227","256086,0269"
1527120000,141856366,"245847,3267","22,20608525","212102,4517","252851,9892"
1527033600,159396651,"248622,1784","21,83840494","217126,7404","247203,1689"
1526947200,172713587,"247891,7041","21,37671343","214718,3092","247582,387"
1526860800,178318713,"249344,4914","21,14059776","213742,4323","241866,3062"
1526774400,174593522,"250834,7418","20,93271974","213861,5881","242715,3044"
1526688000,172424873,"248604,8604","20,88759633","211049,7676","229557,6384"
1526601600,165801316,"248053,3146","20,86445743","209818,8284","238737,0434"
1526515200,172654087,"244306,8401","20,83964689","209071,4457","240627,74"
1526428800,171567791,"243137,8479","20,66085792","208844,6195","240753,5773"
1526342400,176716559,"242939,4138","20,36240848","208293,2498","246449,7503"
1526256000,177209232,"242972,046","20,02348192","207368,2639","240716,149"
1526169600,165517449,"242112,0019","19,65371635","207209,288","254123,8871"
1526083200,163087860,"240613,5438","19,50610337","206217,2606","264907,1153"
1525996800,172153067,"237902,0591","19,50264782","204993,2626","270560,6675"
1525910400,176948323,"235532,2627","19,0966502","203661,8798","264847,3233"
1525824000,176495675,"236023,0479","18,93230005","202527,5572","264100,8124"
1525737600,174224263,"231561,1093","18,79166967","198306,4268","259211,5429"
1525651200,180996674,"228996,6649","18,70777431","196778,5342","263566,3895"
1525564800,186855019,"228823,5455","18,87245271","195769,518","263965,2533"
1525478400,180360136,"229995,4552","18,66689715","196791,2898","270344,6012"
1525392000,178900895,"230014,7792","18,57021639","196553,1576","270154,6534"
1525305600,162812040,"237079,5934","18,45833593","197359,1074","259778,111"
1525219200,157696272,"235083,3649","18,40067213","197632,1728","260266,6227"
1525132800,156692266,"233855,0922","18,42111557","199434,965","272314,4851"
1525046400,163161811,"236703,0958","18,25075256","201632,4963","276356,3976"
1524960000,163311364,"239101,877","17,95351389","201073,7313","273451,6269"
1524873600,152781395,"237562,811","17,76884501","200107,5731","273548,2407"
1524787200,149241031,"225640,7236","17,3099429","191004,1585","279201,2234"
1524700800,140011691,"226695,5264","16,99416706","189653,1095","284097,6076"
1524614400,152877574,"217340,8786","16,93531839","184820,7662","276646,5322"
1524528000,142534136,"221281,6295","16,89976531","185730,8189","278176,373"
1524441600,134757182,"216885,0402","16,89976531","188951,5996","264524,8176"
1524355200,130767036,"216083,1436","16,89976531","189004,0758","260582,9435"
1524268800,133184099,"215798,0767","17,0092047","187777,2528","259758,9222"
1524182400,123097085,"217006,7607","16,57995365","187756,2103","264797,9975"
1524096000,113028841,"214973,6411","16,41456105","188610,8677","266732,9271"
1524009600,106473264,"211663,8451","16,01699525","185110,5864","259054,911"
1523923200,106490164,"208122,7432","16,05185067","183947,5362","260652,4283"
1523836800,109596066,"205174,6031","16,43595821","182162,9441","251074,6143"
1523750400,104559325,"207958,243","17,17834276","181274,8171","264503,9199"
1523664000,102124287,"206328,3639","16,62535479","179945,645","248675,9293"
1523577600,101142114,"204761,8463","16,37240437","174355,1946","239210,13"
1523491200,85994827,"199806,7497","16,33381717","167285,3129","236501,6547"
1523404800,79684901,"191711,5386","16,68226831","164457,8095","238237,2085"
1523318400,75411934,"188992,8675","16,66971462","162238,094","227668,0521"
1523232000,74549899,"186039,8757","14,48937765","160120,0344","217673,2496"
1523145600,71698905,"186240,5969","14,20680099","158272,6109","212020,2611"
1523059200,68881346,"185989,8636","13,88428578","157959,7469","213495,0381"
1522972800,70107146,"183800,818","13,42869367","156623,9087","214935,6517"
1522886400,69024749,"182291,6915","12,89848327","155913,4251","211069,1809"
1522800000,72630318,"174621,494","12,97536335","153940,4365","208373,8908"
1522713600,68179506,"177236,9398","12,26601141","153393,17","207746,0297"
1522627200,65404640,"172639,9367","12,28511625","149735,9487","194904,047"
1522540800,66446158,"168615,1141","12,04772979","144208,6654","187443,7189"
1522454400,67573072,"171579,2906","11,9764373","145922,3763","182365,002"
1522368000,60454750,"157450,6459","11,12837257","132860,1943","183672,0915"
1522281600,64534583,"144719,0882","10,72719634","123349,8127","179782,6791"
1522195200,64699277,"144167,0239","9,28132769","121284,8369","175996,9021"
1522108800,67563427,"138979,3619","9,3278278","118475,0476","180788,1021"
1522022400,72197504,"138052,8596","9,0479179","116145,8922","178537,1673"
1521936000,72123558,"138653,8209","8,9436511","114867,3612","183707,9237"
1521849600,74822899,"137582,5592","9,16135826","114801,0209","178582,1736"
1521763200,74375836,"137761,0921","8,5338619","114437,9798","176125,9514"
1521676800,76202390,"136097,5693","7,89941406","114110,1815","180640,8305"
1521590400,75110273,"134710,0328","7,00530181","113527,2578","179253,1394"
1521504000,74687687,"134439,181","6,79296663","112647,776","179444,5074"
1521417600,69588405,"129495,7107","6,05523129","108228,8774","191237,1689"
1521331200,72706836,"132244,7407","5,45190345","110631,2087","190873,1511"
1521244800,77939406,"129784,3671","5,28518331","109122,9484","197656,878"
1521158400,77954914,"127656,8205","5,22245516","107583,5586","207313,4915"
1521072000,76177207,"124239,1046","5,243336","103518,7238","207345,379"
1520985600,81671089,"118370,7592","5,18863993","99343,83211","208910,5867"
1520899200,83466548,"119751,1449","4,80405011","98655,19073","206525,9618"
1520812800,85584130,"118805,7942","4,50186703","98107,48316","211755,9947"
1520726400,82163637,"120421,5697","4,18859188","96263,45847","210208,9327"
1520640000,85325813,"117405,7639","3,4241616","95615,05106","207401,1674"
1520553600,83526322,"119523,0915","3,27991517","94674,01323","203092,7053"
1520467200,89827949,"119590,4158","3,10045991","95954,76137","206128,7575"
1520380800,96154942,"117887,5032","3,21131564","94201,90624","216347,4101"
1520294400,100856136,"118714,3331","3,46760247","93670,03286","216681,6622"
1520208000,104005391,"120248,5675","3,8755391","94151,12579","221713,4606"
1520121600,102696576,"120021,7098","3,91778759","94250,49374","235985,0966"
1520035200,103379499,"120826,9039","3,89145713","94453,73008","238385,9997"
1519948800,103545997,"119040,2798","4,02961467","93764,19501","244418,3282"
1519862400,98820460,"116054,5625","4,55520798","94370,37577","238513,3252"
1519776000,99825253,"114532,3524","4,48863069","93298,87804","243632,8834"
1519689600,98691300,"113749,4525","4,59468277","93884,01615","240959,1969"
1519603200,92536272,"110125,5201","4,6003652","90552,67334","256578,6146"
1519516800,89373648,"107228,2187","4,60540998","89948,74975","268901,9889"
1519430400,90910790,"106365,7307","4,56417413","89888,42125","275635,7671"
1519344000,85610279,"106399,7204","4,46935569","89050,86545","277249,5283"
1519257600,88301085,"105096,5674","4,25102675","89057,81943","277914,5412"
1519171200,93045466,"105074,3812","3,9383108","88868,19183","278492,0603"
1519084800,99891414,"106291,2076","3,88591588","88753,68332","280394,6586"
1518998400,97714894,"106920,7725","3,90366329","87761,02721","274601,219"
1518912000,102220287,"104864,9818","4,05787118","88730,14526","280318,7549"
1518825600,98604963,"105131,5283","3,395035","89111,91758","279675,168"
1518739200,96519516,"104013,7033","3,37135604","89164,76195","275413,8676"
1518652800,90268949,"98106,69268","3,72689202","83025,45764","273782,7474"
1518566400,82113672,"97639,29654","4,03380538","82156,30989","277672,1166"
1518480000,82064851,"94841,95983","4,02669573","81415,41165","272100,9784"
1518393600,77833965,"95952,71645","4,59478595","80692,3762","282789,2986"
1518307200,79665163,"93614,6876","4,63350069","80150,10756","290245,9547"
1518220800,82222365,"93683,61894","4,60326142","79927,24075","301616,3976"
1518134400,70451708,"86597,88335","4,58670726","72334,31049","299306,6465"
1518048000,65300967,"86852,56165","4,77776572","72420,54285","305380,1228"
1517961600,65971481,"84022,97748","5,76457561","71123,6671","300014,6958"
1517875200,57176760,"82262,80124","5,69696483","68094,77863","298349,4404"
1517788800,61988724,"75016,0031","5,84697302","61717,85906","296812,03"
1517702400,71789512,"73943,48574","5,88401353","60191,01577","284577,154"
1517616000,68896116,"75093,58998","5,79776181","59436,40226","288493,9214"
1517529600,72945655,"71083,96593","5,62004929","57710,02891","265716,5357"
1517443200,78328314,"70484,13465","5,5936857","57461,26662","269847,0006"
1517356800,77008937,"72392,46924","5,576793","57826,83207","273289,168"
1517270400,83475721,"71350,42908","5,49763005","57040,76029","263434,6157"
1517184000,89232298,"72454,10168","5,46045154","56284,20557","255098,7085"
1517097600,82983347,"74821,78653","5,34855335","56452,87187","257933,6684"
1517011200,78831535,"75179,32347","4,48199159","56393,96477","242131,0752"
1516924800,79242602,"75730,9575","4,16473526","58151,58295","271997,1678"
1516838400,80973666,"76274,4002","4,16691182","59011,87149","293293,7864"
1516752000,75850735,"77046,49663","4,03288085","58945,43724","287701,187"
1516665600,75026171,"75044,93223","3,99117448","57884,86002","302696,7935"
1516579200,77716764,"74080,16853","3,86090634","57736,13599","314226,2155"
1516492800,85638433,"74435,8392","3,66374414","58104,59972","312778,2482"
1516406400,78054938,"75243,82856","3,67753525","58704,52431","334146,0659"
1516320000,75238286,"74274,94003",0,"59800,64542","344311,0642"
1516233600,74326033,"72520,27808",0,"60787,95625","326522,5074"
1516147200,71399412,"67982,60621",0,"56539,85374","310836,2391"
1516060800,88219997,"68991,9426",0,"57421,06609","310681,9835"
1515974400,99806389,"73420,52186",0,"57713,83611","307522,4468"
1515888000,103374935,"74637,86444",0,"57798,23365","304437,8638"
1515801600,98858837,"78393,4444",0,"57570,07142","1,01337436"
1515715200,88712830,"77864,71755",0,"58753,9442","1,027458645"
1515628800,95293222,"76298,05758",0,"59508,19621","1,034690193"
1515542400,103410300,"80210,27892",0,"58545,94698","1,027799536"
1515456000,89677700,"78933,99407",0,"58357,21917","1,031177301"
1515369600,87758898,"78513,88772",0,"57471,59594","1,039738499"
1515283200,78593372,"78092,79717",0,"57633,81108","1,04175277"
1515196800,73542908,"76042,42243",0,"58671,14567","1,032585788"
1515110400,71301491,"75464,88892",0,"61238,34464","1,030477678"
1515024000,63044139,"66996,95962",0,"58715,46077","1,027051754"
1514937600,56942145,"66060,47194",0,"56553,08677","1,021212824"
1514851200,50815621,"67201,31849",0,"56845,73571","1,028545335"
1514764800,48518175,"65468,66777",0,"57327,82214","1,023869279"
1514678400,45320142,"65397,974",0,"58253,92769","1,014731018"
1514592000,48578456,"65682,06598",0,"58388,80518","1,009450545"
1514505600,44371099,"61911,14568",0,"57930,13908","1,014719647"
1514419200,43007119,"58123,22652",0,"58244,82457","1,022279339"
1514332800,41765822,"55433,50764",0,"55438,19282","1,017255033"
1514246400,40972890,"56659,69245",0,"54341,67003","1,024808669"
1514160000,31646081,"46808,18986",0,"51241,52654","1,015276859"
1514073600,30291023,"43245,70698",0,"48743,28527","1,013906422"
1513987200,28096734,"42712,53705",0,"47458,40345","1,017005515"
1513900800,30312295,"38399,64403",0,"43899,6106","1,013550978"
1513814400,29386938,"36771,82327",0,"42264,27845","1,014962707"
1513728000,24685057,"30381,60862",0,"36992,86906","1,005024456"
1513641600,20846431,"26516,44174",0,"29061,55631","1,007399674"
1513555200,15797364,"22010,17653",0,"23992,8876","1,002120536"
1513468800,14600775,"21089,63341",0,"24118,7408",0
1513382400,13715902,"20049,85017",0,"23342,9074",0
1513296000,13219941,"19060,44148",0,"15473,13972",0
1513209600,13612594,"19471,8763",0,"15266,38976",0
1513123200,13343930,"20325,24523",0,"16291,9959",0
1513036800,11630174,"22655,00623",0,"16627,58776",0
1512950400,10339780,"23685,75617",0,"15928,02263",0
1512864000,11046204,"23387,61407",0,"17329,07415",0
1512777600,10571618,"23399,92474",0,"17287,43921",0
1512691200,10195547,"24231,26485",0,"15046,91814",0
1512604800,10984395,"26005,33867",0,"14556,765",0
1512518400,11582730,"25514,86915",0,"14339,35859",0
1512432000,9739269,"20858,09222",0,"14175,11575",0
1512345600,9276538,"20039,18172",0,"14960,62143",0
1512259200,8998308,"19648,67674",0,"15749,49994",0
1512172800,9168312,"19862,88834",0,"17061,96478",0
1512086400,8845547,"20320,10981",0,"17549,80064",0
1512000000,8697058,"20353,51744",0,"17818,09832",0
1511913600,8824505,"18926,95822",0,"18011,66742",0
1511827200,8832017,"18585,89436",0,"18525,98657",0
1511740800,8939618,"19002,27017",0,"18973,69908",0
1511654400,8758371,"18853,45173",0,"18801,63572",0
1511568000,8983722,"19098,04847",0,"15445,17467",0
1511481600,8023171,"19736,7125",0,"14592,66566",0
1511395200,7817731,"20528,13854",0,"14441,55175",0
1511308800,7127275,"19769,43027",0,"14567,27027",0
1511222400,7304792,"19865,63324",0,"15096,31562",0
1511136000,7178571,"20240,14154",0,"15276,93131",0
1511049600,7163984,"20666,33204",0,"15422,08434",0
1510963200,6848192,"20644,49536",0,"15616,01087",0
1510876800,6908299,"20913,95919",0,"16011,90258",0
1510790400,1706140,"5151,388889",0,"16147,14022",0
1510704000,1871145,"5590,179852",0,"16262,75157",0
1510617600,1917241,"6094,218055",0,"17061,97913",0
1510531200,1550713,"5067,358343",0,"18054,87985",0
1510444800,1727079,"5496,225695",0,"17233,75296",0
1510358400,2312229,"7788,954389",0,"17297,34586",0
1510272000,2819162,"8818,975819",0,"17539,34991",0
1510185600,2452697,"7980,143159",0,"17879,30006",0
1510099200,2604644,"8924,904057",0,"17926,80895",0
1510012800,2369142,"7981,746513",0,"18120,48328",0
1509926400,2278501,"7691,921545",0,"2090,954681",0
1509840000,2383687,"7945,623333",0,"2439,688362",0
1509753600,2250921,"7391,944435",0,"3011,754274",0
1509667200,2182976,"7661,715569",0,"1903,931093",0
1509580800,2498818,"8633,881556",0,"2453,434216",0
1509494400,2615404,"8613,786516",0,"4431,386348",0
