timestamp,spy_price,btc_price,gld_price,bnd_price
2020-10-23,345.929993,10671.550037091143,178.639999,87.699997
2020-10-26,342.130005,10513.358316072174,178.550003,87.830002
2020-10-27,339.760010,10712.923929984136,179.020004,88.040001
2020-10-28,332.100006,10657.951413215505,176.130005,87.919998
2020-10-29,326.910004,10621.299326695022,175.399994,87.730003
2020-10-30,328.279999,10810.683556431413,176.199997,87.580002
2020-11-02,330.200012,11016.145308166986,177.910004,87.550003
2020-11-03,333.690002,11491.051846950602,178.919998,87.529999
2020-11-04,340.859985,11437.639709432851,178.820007,88.129997
2020-11-05,349.239990,11401.811924286509,182.929993,88.220001
2020-11-06,349.929993,11429.817306746438,183.190002,88.019997
2020-11-09,363.970001,11344.408144633324,175.080002,87.610001
2020-11-10,353.489990,11648.308497292031,175.660004,87.440002
2020-11-11,356.399994,11878.942877214151,174.899994,87.500000
2020-11-12,355.579987,12619.25842717814,175.960007,87.790001
2020-11-13,355.269989,12948.056296841858,177.160004,87.820000
2020-11-16,360.980011,12914.728574207336,177.149994,87.870003
2020-11-17,359.970001,13042.720332323632,176.500000,88.019997
2020-11-18,360.910004,13474.716212793961,175.490005,88.120003
2020-11-19,355.600006,13350.899467730715,175.160004,88.300003
2020-11-20,357.500000,13351.233671692773,175.690002,88.379997
2020-11-23,357.279999,13428.138666464993,172.229996,88.309998
2020-11-24,360.209991,13554.585561473938,169.589996,88.220001
2020-11-25,363.130005,13658.64469560638,169.509995,88.180000
2020-11-27,363.839996,13942.179995798644,167.789993,88.370003
2020-11-30,362.829987,14942.194544943675,166.669998,88.489998
2020-12-01,365.570007,15590.89127904287,170.179993,88.080002
2020-12-02,364.820007,15347.333984402547,171.460007,87.930000
2020-12-03,366.679993,15312.84808658326,172.809998,88.099998
2020-12-04,367.320007,15664.643871797527,172.320007,87.870003
2020-12-07,369.019989,15963.798424192319,174.889999,87.989998
2020-12-08,367.720001,16280.702410867663,175.500000,88.019997
2020-12-09,370.880005,16494.204564861724,172.500000,87.870003
2020-12-10,365.369995,17301.652937912575,172.169998,88.050003
2020-12-11,364.899994,17871.804664121493,172.490005,88.190002
2020-12-14,368.640015,17864.994737237073,171.539993,88.160004
2020-12-15,367.399994,18404.81067049161,173.940002,88.199997
2020-12-16,369.820007,18417.053507135308,174.899994,88.110001
2020-12-17,371.940002,18967.810503848472,176.740005,88.129997
2020-12-18,370.970001,19052.590322249176,176.440002,88.099998
2020-12-21,364.970001,17356.322748510527,175.880005,88.110001
2020-12-22,368.209991,16919.3794823963,174.490005,88.250000
2020-12-23,368.279999,19161.326743037658,175.649994,87.860001
2020-12-24,368.079987,19157.661850390683,176.350006,88.010002
2020-12-28,371.739990,18913.88653715238,175.710007,87.980003
2020-12-29,373.809998,19302.438960517622,176.350006,88.010002
2020-12-30,372.339996,19056.674120638403,177.699997,88.070000
2020-12-31,371.779999,19166.994981324242,178.360001,88.190002
2021-01-04,375.309998,18797.565582457093,182.330002,88.070000
2021-01-05,368.100006,18243.24897366274,182.869995,87.919998
2021-01-06,369.709991,18259.70139276694,179.899994,87.529999
2021-01-07,376.100006,17922.733537222062,179.479996,87.349998
2021-01-08,380.589996,19167.824388455898,173.339996,87.269997
2021-01-11,377.850006,19364.249967995034,173.000000,87.180000
2021-01-12,378.890015,20490.464005730955,174.119995,87.160004
2021-01-13,378.690002,22770.783788597062,173.369995,87.389999
2021-01-14,380.589996,22855.983871961045,173.279999,87.279999
2021-01-15,376.720001,23098.172287222864,171.130005,87.349998
2021-01-19,378.339996,23155.713724757927,172.580002,87.470001
2021-01-20,381.109985,23476.280210729787,175.389999,87.459999
2021-01-21,384.489990,23198.17528528274,175.279999,87.339996
2021-01-22,382.250000,24119.804194692704,173.899994,87.379997
2021-01-25,383.670013,26966.744074139187,174.050003,87.580002
2021-01-26,385.410004,26662.092447617622,173.619995,87.570000
2021-01-27,380.220001,28214.024990522066,172.520004,87.570000
2021-01-28,376.359985,28832.649659118124,172.679993,87.500000
2021-01-29,375.630005,29272.32864999639,172.610001,87.430000
2021-02-01,373.720001,31574.180295109727,174.229996,87.320000
2021-02-02,379.649994,32376.336537148418,172.110001,87.209999
2021-02-03,382.440002,35018.70942278231,171.850006,87.059998
2021-02-04,382.959991,38316.45307674765,168.149994,87.080002
2021-02-05,388.200012,39863.787014899775,169.809998,86.959999
2021-02-08,389.269989,33980.328239473434,171.520004,87.059998
2021-02-09,389.609985,34733.29083722418,172.080002,87.019997
2021-02-10,392.119995,34770.10648275927,172.710007,87.160004
2021-02-11,391.239990,38615.592151072866,171.210007,87.070000
2021-02-12,389.850006,36827.55714934956,170.690002,86.839996
2021-02-16,393.959991,36053.31005050924,168.240005,86.430000
2021-02-17,390.420013,36874.67357991154,166.330002,86.610001
2021-02-18,389.589996,34989.901065405946,166.320007,86.559998
2021-02-19,392.070007,32143.692803546655,167.009995,86.260002
2021-02-22,387.059998,31409.16803556795,169.509995,86.019997
2021-02-23,384.660004,33425.47292086972,169.119995,86.000000
